OBJECTID,GEOID10,GEOID20,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,Workers,D2B_E8MIXA,D2A_EPHHM,D3B,D4A,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area
"54296","060374332002","060374332002","06","037","433200","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",101.7083368,0,101.7083368,101.70834,"680","241","190","418",0.694668735369595,0.683458599162078,190.920829215644,364.78,16,15,19,17,17.1666666666667,3496.25820683195,411605.070612957
"54300","060375544062","060375544062","06","037","554406","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",53.9817131,0,53.9817131,53.9817131,"736","260","260","459",0.791360976259989,0.355198286772912,94.8943578450459,619.6,6,19,14,15,13.8333333333333,2169.54193899628,218460.771916111
"54301","060374333021","060374333021","06","037","433302","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",212.1133581,0,212.1133581,210.82605144337,"1573","442","426","676",0.747050945736837,0.822263992889631,60.3692295228435,291.02,19,17,10,18,15.3333333333333,5169.1770901723,858412.329236271
"54302","060371412022","060371412022","06","037","141202","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",39.3398026,0,39.3398026,39.3398026,"1303","783","760","757",0.696512261677411,0.403855994718593,146.449133428036,327.23,7,15,17,17,15,2067.04916874592,159205.753031564
"54303","060371832221","060371832221","06","037","183222","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",53.2169386,0,53.2169386,53.2169386,"804","289","269","466",0.674684712435937,0.569634009488238,140.370344415115,354.06,12,14,17,17,15.6666666666667,2015.33283741733,215366.932580538
"54304","060371837013","060371837013","06","037","183701","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",39.3998479,0,39.3998479,39.3998479,"1326","432","418","556",0.696947633748853,0.624677374193355,124.573069735125,0,14,15,16,20,16.8333333333333,1682.71985264499,159449.144744327
"54305","060371852021","060371852021","06","037","185202","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",157.8635415,0,157.8635415,157.8635415,"1739","505","505","520",0.635751178013249,0.172075732546566,43.2616672292253,527.06,2,13,9,15,10.5,6787.62847642421,638864.920096069
"54306","060371864031","060371864031","06","037","186403","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",45.570182,0,45.570182,45.570182,"1031","389","389","550",0.12698219523513,0.234287073238828,201.366762151619,249.45,3,2,19,18,13.1666666666667,2173.31347635606,184420.365614925
"54307","060374325003","060374325003","06","037","432500","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",114.2259286,0,114.2259286,114.2259286,"1934","623","623","830",0.368661304512765,0.453728814552653,95.27784219738,103.27,9,5,14,20,13.6666666666667,4867.72621230222,462264.563157194
"54308","060374326023","060374326023","06","037","432602","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",86.0812386,0,86.0812386,86.0812386,"1414","352","319","539",0.352103067358354,0.659045025784041,76.8613475782399,387.58,15,5,12,17,13,4223.7838616759,348366.435118993
"54309","060374327001","060374327001","06","037","432700","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",112.1703037,0,112.1703037,112.1703037,"3188","715","685","1071",0.651813851387429,0.341375995232539,142.685893432238,476.1,6,14,17,16,14.3333333333333,2746.69283239469,453947.221963865
"54310","060374327002","060374327002","06","037","432700","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",208.7957935,7.0361725,201.759621,195.686,"988","353","289","522",0.810008905598744,0.80565047787138,259.147195761237,312.48,19,19,20,18,19,5190.73886477032,844984.049113916
"54311","060374327003","060374327003","06","037","432700","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",142.5767,5.4038299,137.1728701,136.845815225825,"1677","397","397","561",0.835953284957204,0.81649016216058,101.118537433008,281.64,19,20,14,18,17.1666666666667,3781.29595523187,577000.4863985
"54318","060375544063","060375544063","06","037","554406","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",102.7011846,0,102.7011846,102.7011846,"1990","637","628","985",0.584335507935301,0.64576319373524,126.764652722419,502.92,15,11,16,15,14.6666666666667,3102.75249219779,415626.496513764
"54333","060374328011","060374328011","06","037","432801","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",106.8037859,0.3847347,106.4190512,101.84681368546,"1143","284","242","232",0.825232213406146,0.804841737021854,40.1071044316922,348.69,19,19,8,17,14.6666666666667,3077.91442237777,432228.231211121
"54334","060374328021","060374328021","06","037","432802","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",31.8072062,0,31.8072062,31.327522074219,"2180","707","625","703",0.58589649006557,0.190281045691476,46.9629426302773,438.55,3,11,9,16,10.6666666666667,1718.99906100175,128721.771201082
"54335","060374328022","060374328022","06","037","432802","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",41.9842668,0,41.9842668,41.9842668,"1102","411","388","600",0.563057833143783,0.402822471696141,66.0818971358099,262.86,7,10,11,18,12.5,2081.77924980492,169906.935404682
"54346","060374334011","060374334011","06","037","433401","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",61.7201438,0,61.7201438,61.7201438,"2259","592","550","804",0.735897316279893,0.367230635304242,65.6900608193334,217.26,6,17,11,19,13.8333333333333,2264.57262765052,249778.213343975
"54347","060374334012","060374334012","06","037","433401","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",62.8414836,0,62.8414836,62.8414836,"965","223","212","449",0.786270902232876,0.682634998347836,74.7022465268468,329.92,16,18,12,17,15.3333333333333,2045.97300163938,254315.153163355
"54348","060374334021","060374334021","06","037","433402","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",54.8075213,0,54.8075213,54.8075213,"1753","558","510","767",0.453444178811377,0.468358615930198,23.3661360635187,258.84,9,7,7,18,11,1892.37757991529,221802.405192963
"54363","060375026012","060375026012","06","037","502601","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",40.2852072,0,40.2852072,40.2852072,"759","250","250","404",0.311356018458497,0.284004707887214,158.946681550145,929.4,5,4,18,13,11.8333333333333,1768.90040466871,163031.517081405
"54364","060375026013","060375026013","06","037","502601","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",119.5847863,32.2089908,87.3757955,81.93511225832,"1475","405","405","743",0.203280101572133,0.190835767928952,112.360636533489,447.93,3,2,15,16,11.1666666666667,5814.55968312855,483952.426728066
"54365","060375026015","060375026015","06","037","502601","5","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",71.1353951,0,71.1353951,56.09929,"1235","288","269","431",0.316980411880827,0.490933818417022,198.03137355457,824.79,10,4,19,14,13.3333333333333,2201.00389015988,287882.042165289
"54366","060375026021","060375026021","06","037","502602","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",106.8709971,0,106.8709971,106.8709971,"1711","635","592","718",0.779209238192262,0.854414652575606,165.732523141211,568.63,20,18,18,15,17.3333333333333,2834.42281366341,432496.482747308
"54367","060375026022","060375026022","06","037","502602","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",107.3479001,0,107.3479001,107.3479001,"1262","431","431","683",0.589181704437811,0.465207910622533,87.4733459271459,749.69,9,11,13,14,12.3333333333333,2688.01137988452,434431.350957847
"54368","060375027001","060375027001","06","037","502700","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",155.0164553,0,155.0164553,155.0164553,"1627","440","440","775",0.682050767250798,0.367370667618176,112.87988727478,178.37,6,15,15,19,14.8333333333333,5067.8244521822,627340.129781215
"54386","060375038011","060375038011","06","037","503801","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",133.3961937,0,133.3961937,105.12358,"1085","332","324","647",0.824497763110014,0.664981885428411,118.39858066355,681.29,15,19,16,14,15.6666666666667,3198.65446888349,539846.78590552
"54387","060375038012","060375038012","06","037","503801","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",67.8677447,0,67.8677447,67.8677447,"830","306","306","514",0.679502975838744,0.380160429344279,157.218720721686,557.91,7,15,18,15,14.6666666666667,2696.57051250467,274657.121931952
"54388","060375038013","060375038013","06","037","503801","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",39.4749663,0,39.4749663,39.4749663,"735","189","179","290",0.482938545241728,0.142932096052325,97.3092661006274,547.18,2,8,14,15,11.3333333333333,1607.02432707382,159753.037517024
"54389","060375038014","060375038014","06","037","503801","4","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",75.8681014,0,75.8681014,75.8681014,"1197","356","356","511",0.570552762481014,0.457773975623936,151.893085332962,447.93,9,10,18,16,14.5,2272.00759482896,307034.769263737
"54390","060375038021","060375038021","06","037","503802","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",85.2156473,0,85.2156473,85.2156473,"1360","428","428","517",0.281065105359657,0.358882804753765,130.214583255298,414.41,6,3,16,16,12.1666666666667,2600.72369680581,344862.07797597
"54391","060375038022","060375038022","06","037","503802","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",73.4195875,0,73.4195875,73.4195875,"1078","357","357","606",0.392016322457303,0.432980686786385,165.675678850688,285.66,8,5,18,18,14.1666666666667,2251.54770462063,297125.556459903
"54392","060375038023","060375038023","06","037","503802","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",168.7586747,0,168.7586747,168.525,"2283","853","853","1383",0.784498029247061,0.771311772345881,287.069331909135,273.59,18,18,20,18,18.6666666666667,4103.64936456615,682957.988277361
"54393","060375039011","060375039011","06","037","503901","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",74.8050772,0,74.8050772,71.28176,"1360","331","331","579",0.403839638264343,0.283038652431105,191.148522736903,686.65,5,6,19,14,12.8333333333333,2735.68100766643,302730.688562877
"54400","060375039012","060375039012","06","037","503901","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",148.7480225,0,148.7480225,148.74802,"1616","505","505","857",0.814184079438584,0.27712414380226,133.427252789193,194.46,4,19,17,19,15.8333333333333,3886.86624518931,601976.601012555
"54422","060371174081","060371174081","06","037","117408","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",93.0361152,0,93.0361152,93.0361152,"3333","879","858","1076",0.530722008626922,0.66979689908099,59.6344762254218,315.16,15,9,10,18,13.3333333333333,2518.03666521085,376511.824596852
"54427","060371132371","060371132371","06","037","113237","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",986.0948041,2.7299608,983.3648433,894.44487,"2982","990","902","1362",0.651629147763654,0.788839155051701,36.4599570996276,734.93,18,14,8,14,12.6666666666667,10948.362429125,3990669.44530778
"54428","060371132372","060371132372","06","037","113237","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",186.953389,0,186.953389,161.37475,"1163","533","533","571",0.705066784764281,0.450146562748635,33.103438419081,930.74,9,16,8,13,11.1666666666667,4369.15819142127,756590.155586546
"54429","060371133212","060371133212","06","037","113321","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",138.7775375,0.0042007,138.7733368,138.7733368,"2449","891","891","1014",0.759752637869766,0.707124659795812,84.5718656813331,521.7,16,18,13,15,15,2959.07935117508,561626.372157641
"54430","060371134213","060371134213","06","037","113421","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",70.4993597,1.0827922,69.4165675,69.4165675,"2608","833","802","1158",0.510426166852985,0.701396039428668,64.5563467251532,501.58,16,9,11,15,12.8333333333333,2437.63742306718,285306.988472286
"54431","060371134221","060371134221","06","037","113422","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",104.8924674,0.8406342,104.0518332,104.0518332,"1996","647","598","813",0.3970009608064,0.372529546101072,127.148937151066,363.44,7,5,16,17,13,2967.53886050305,424493.171716818
"54432","060371172011","060371172011","06","037","117201","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",99.7451273,0,99.7451273,99.7451273,"3566","999","937","1223",0.545247034686081,0.334402717431988,64.1763680419905,376.85,6,10,11,17,12,2617.34275460541,403664.355460443
"54433","060371172012","060371172012","06","037","117201","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",95.872329,0,95.872329,95.872329,"1219","274","260","576",0.277181183059022,0.805121877512071,80.1265608140176,213.24,19,3,12,19,14,2566.90693486423,387989.43908907
"54434","060371175302","060371175302","06","037","117530","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",97.602029,3.0477314,94.5542976,94.5542976,"4020","996","981","1278",0.672606390184889,0.558808260282875,85.7649012877866,409.04,12,14,13,16,14,3053.33069055,394990.728110618
"54435","060371190012","060371190012","06","037","119001","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",81.557826,10.1674237,71.3904023,71.3904023,"1035","205","205","348",-0,0.35910162564855,68.7599430995222,783.21,6,1,11,14,9.5,3608.56034028656,330059.184450817
"54436","060371192011","060371192011","06","037","119201","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",55.4499813,0,55.4499813,55.4499813,"1009","199","199","515",0.361598934401317,0.511537895833528,165.46515949862,516.33,10,5,18,15,13.5,1911.72163900058,224403.294902585
"54437","060371192013","060371192013","06","037","119201","3","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",112.0136423,0.6609925,111.3526498,111.3526498,"2078","400","400","769",0.761887302888404,0.780689118789243,101.581417418591,378.2,18,18,14,17,16.3333333333333,2957.61231751134,453312.980874318
"54438","060371192021","060371192021","06","037","119202","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",30.9579235,0,30.9579235,30.9579235,"955","271","271","383",0.52206949414388,0.610681322081114,303.317501252951,537.79,14,9,20,15,15.5,1816.38989339128,125285.002439465
"54439","060371201031","060371201031","06","037","120103","1","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",34.2161841,0,34.2161841,34.2161841,"3399","896","841","999",0.29322764272035,0.272429403854562,93.5416991750404,266.88,4,4,14,18,12,1721.57486214286,138471.239381052
"54440","060371192024","060371192024","06","037","119202","4","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",71.4351274,0.6390006,70.7961268,70.7961268,"1726","350","350","541",0.443564384505705,0.416178016116582,87.4172116432788,582.05,8,7,13,15,11.8333333333333,2737.69417946251,289094.010215114
"54441","060371193102","060371193102","06","037","119310","2","348","Los Angeles-Long Beach, CA","31080","Los Angeles-Long Beach-Anaheim, CA",71.0348254,0.9130345,70.1217909,70.1217909,"1869","436","436","773",0.319452047238361,0.485256353389637,106.520953103609,332.6,10,4,15,17,13,2620.06387012437,287474.980318169
